time_s,g5_roll,ahrs_roll,gps_turn_rate_bank_deg,g5_slip_raw,mag_turn_rate_bank_deg,yaw_gyro_turn_rate_bank_deg,fused_turn_rate_bank_deg,accel_roll_deg,roll_correction_target_deg,magnetic_roll_deg,magnetic_roll_innovation_deg,magnetic_roll_disagreement_deg,magnetic_roll_valid,error
605.484796,-0.780000,-3.463674,-1.483149,nan,0.000000,-2.060766,-1.483149,-3.141236,-1.483149,9.247925,12.106596,0.000000,0,-2.683674
605.680515,-0.490000,-4.092490,-1.489620,nan,0.000000,-2.272216,-1.489620,-1.422373,-1.489620,11.174538,15.313663,0.000000,0,-3.602490
605.882562,-0.290000,-3.378619,-1.418742,nan,0.000000,-2.308941,-1.403002,-0.092781,-1.403002,13.338653,16.486750,0.000000,0,-3.088619
606.087656,-0.270000,-3.270627,-1.288273,nan,0.000000,-4.440515,-1.735985,-1.119279,-1.735985,13.338653,16.486750,0.000000,0,-3.000628
606.326151,-0.300000,-3.422505,-1.138272,nan,0.000000,-4.399221,-1.327989,-5.080457,-1.327989,10.880466,14.104191,0.000000,0,-3.122505
606.481493,-0.250000,-3.521054,-1.138272,nan,0.000000,-3.854727,-3.225386,-5.217784,-3.225386,11.031276,14.700938,0.000000,0,-3.271054
606.681492,-0.150000,-3.897743,-0.976276,nan,0.000000,-2.933279,-0.976276,-6.937905,-0.976276,13.433912,17.331656,0.000000,0,-3.747743
606.881305,-0.100000,-3.032367,-0.796866,nan,0.000000,-2.358680,-1.003974,-7.411951,-1.003974,12.517512,15.549879,0.000000,1,-2.932367
607.087507,-0.070000,-3.207482,-0.790118,nan,0.000000,-1.039120,-0.790118,-9.613135,-0.790118,12.169878,15.377359,0.000000,1,-3.137482
607.332925,-0.020000,-2.702351,-0.619753,nan,0.000000,-2.237872,-0.619753,-7.855240,-0.619753,13.273202,16.473261,0.000000,0,-2.682351
607.483850,0.040000,-2.528783,-0.619753,nan,0.000000,-1.540275,-0.619753,-5.158814,-0.619753,14.527071,17.707649,0.000000,0,-2.568783
607.687647,0.040000,-1.775425,-0.526279,nan,0.000000,-1.555706,-0.526279,-4.183257,-0.526279,13.763945,15.570128,0.000000,0,-1.815425
607.887512,0.040000,-1.262391,-0.506740,nan,0.000000,-2.352714,-0.526279,-4.886548,-0.526279,13.028616,14.291007,0.000000,0,-1.302391
608.081272,0.090000,-1.022493,-0.402942,nan,0.000000,-2.773367,-0.506740,-4.305003,-0.506740,12.274467,13.746191,0.000000,0,-1.112493
608.280761,0.130000,-1.187643,-0.378140,nan,0.000000,-1.836921,-0.378140,-3.726160,-0.378140,12.274467,13.746191,0.000000,0,-1.317643
608.486644,0.160000,-1.341930,-0.285587,nan,0.000000,-0.718307,-0.285587,-3.662701,-0.285587,12.274467,13.746191,0.000000,0,-1.501930
608.683644,0.180000,-1.164469,-0.230458,nan,0.000000,-0.795278,-0.230458,-4.974222,-0.230458,14.218990,15.594063,0.000000,0,-1.344469
608.880383,0.170000,-1.956563,-0.186178,nan,0.000000,-1.335989,-0.186178,-7.005930,-0.186178,14.218990,15.594063,0.000000,0,-2.126563
609.082558,0.280000,-2.472092,-0.192325,nan,0.000000,-0.447259,-0.192325,-5.746367,-0.192325,14.218990,15.594063,0.000000,0,-2.752092
609.285646,0.330000,-2.162464,-0.154642,nan,0.000000,-0.549446,-0.154642,-7.656411,-0.154642,14.218990,15.594063,0.000000,0,-2.492464
609.480488,0.320000,-0.453598,-0.121229,nan,0.000000,-1.757964,-0.121229,-5.476053,-0.121229,14.218990,15.594063,0.000000,0,-0.773598
609.683479,0.400000,-1.236085,-0.046266,nan,0.000000,-2.136769,-0.434553,-0.970719,-0.434553,14.218990,15.594063,0.000000,0,-1.636085
609.882544,0.480000,-0.974858,0.088823,nan,0.000000,-2.117765,0.088823,-3.882779,0.088823,14.218990,15.594063,0.000000,0,-1.454858
610.084727,0.570000,-1.124408,0.078646,nan,0.000000,-2.258705,0.078646,-7.217084,0.078646,13.028616,14.243707,0.000000,0,-1.694408
610.281118,0.620000,-0.780659,0.185549,nan,0.000000,-2.132969,0.185549,-7.217084,0.185549,13.028616,14.243707,0.000000,0,-1.400659
610.487344,0.570000,-0.319689,0.165715,nan,0.000000,-3.736794,0.165715,-7.051204,0.165715,13.028616,14.243707,0.000000,0,-0.889689
610.684631,0.550000,-0.895955,0.226423,nan,0.000000,-3.602177,0.241481,-7.777206,0.241481,12.442559,13.338514,0.000000,1,-1.445955
610.881292,0.600000,-0.733805,0.314579,nan,0.000000,-3.611182,0.226423,-3.203556,0.226423,12.442559,13.204801,0.000000,0,-1.333806
611.081525,0.680000,-1.372095,0.427156,nan,0.000000,-2.746300,0.314579,0.580021,0.314579,12.442559,13.204801,0.000000,0,-2.052095
611.284180,0.760000,-0.994711,0.350013,nan,0.000000,-2.684660,0.350013,0.077734,0.350013,12.442559,13.204801,0.000000,0,-1.754711
611.480385,0.800000,-0.925137,0.387256,nan,0.000000,-2.138030,0.387256,6.731496,0.387256,15.448899,16.015160,0.000000,0,-1.725137
611.681282,0.810000,-0.382101,0.431405,nan,0.000000,-2.356427,0.431405,4.761751,0.431405,15.448899,16.015160,0.000000,0,-1.192101
611.880399,0.850000,-0.329823,0.423913,nan,0.000000,-2.755476,0.566927,2.363907,0.566927,15.448899,16.015160,0.000000,0,-1.179823
612.081242,0.940000,0.275064,0.540811,nan,0.000000,-3.448462,0.423913,2.641529,0.423913,15.448899,16.015160,0.000000,0,-0.664936
612.281250,1.080000,0.481758,0.553322,nan,0.000000,-3.093097,0.553322,0.227935,0.553322,14.208467,14.213229,0.000000,0,-0.598243
612.482479,1.140000,1.331270,0.577115,nan,0.000000,-2.224652,0.577115,0.086385,0.577115,14.208467,14.213229,0.000000,0,0.191270
612.686506,1.200000,1.856372,0.773940,nan,0.000000,-1.452459,0.773940,-0.684326,0.773940,14.208467,14.213229,0.000000,0,0.656372
612.881319,1.220000,1.460433,0.675540,nan,0.000000,-0.537650,0.288464,-0.967689,0.288464,14.208467,14.213229,0.000000,0,0.240433
613.082765,1.200000,1.132937,0.751456,nan,0.000000,0.902540,0.751456,0.756630,0.751456,14.208467,14.213229,0.000000,0,-0.067063
613.283478,1.260000,1.398190,0.856574,nan,0.000000,1.928999,0.856574,2.207179,0.856574,14.208467,14.213229,0.000000,0,0.138190
613.481128,1.300000,1.656000,0.814804,nan,0.000000,1.953477,0.856574,0.363502,0.856574,14.208467,14.213229,0.000000,0,0.356000
613.682546,1.320000,0.234712,0.918387,nan,0.000000,2.150235,0.918387,-0.969172,0.918387,14.208467,14.213229,0.000000,0,-1.085288
613.880420,1.320000,1.056932,1.004780,nan,0.000000,0.169012,1.004780,-2.146872,1.004780,14.208467,14.213229,0.000000,0,-0.263068
614.082208,1.380000,1.674068,0.972498,nan,0.000000,-0.324465,0.972498,-0.786514,0.972498,14.208467,14.213229,0.000000,0,0.294068
614.282833,1.460000,1.663769,0.933790,nan,0.000000,0.440625,0.933790,-2.532682,0.933790,14.208467,14.213229,0.000000,0,0.203769
614.494784,1.250000,1.748172,1.046913,nan,0.000000,0.630145,1.046913,-3.571636,1.046913,14.208467,14.213229,0.000000,0,0.498172
614.682482,1.210000,1.844013,1.146779,nan,0.000000,0.796560,1.146779,-3.571636,1.146779,14.208467,14.213229,0.000000,0,0.634013
614.885481,1.120000,1.431455,1.092397,nan,0.000000,1.649504,1.092397,-6.010300,1.092397,14.208467,14.213229,0.000000,0,0.311455
615.080486,0.920000,0.009426,1.153934,nan,0.000000,1.053529,1.153934,0.076136,1.153934,14.208467,14.213229,0.000000,0,-0.910574
615.281493,0.930000,1.194114,1.149621,nan,0.000000,-0.576631,1.149621,3.776067,1.149621,14.208467,14.213229,0.000000,0,0.264114
615.483155,0.820000,0.810824,1.111268,nan,0.000000,-0.617498,1.848044,1.841941,1.848044,14.208467,14.213229,0.000000,0,-0.009176
615.680503,0.610000,0.625591,0.968392,nan,0.000000,-1.106950,0.874965,-0.399780,0.874965,14.208467,14.213229,0.000000,0,0.015591
615.885620,0.360000,0.941370,0.857649,nan,0.000000,-0.674188,0.857649,-0.586633,0.857649,14.208467,14.213229,0.000000,0,0.581370
616.080391,0.430000,1.127191,0.939092,nan,0.000000,0.091963,1.093608,0.386290,1.093608,14.208467,14.213229,0.000000,0,0.697191
616.280738,0.430000,0.968669,0.727050,nan,0.000000,0.516508,0.746257,0.386290,0.746257,14.208467,14.213229,0.000000,0,0.538669
616.480486,0.470000,0.996332,0.739586,nan,0.000000,1.586299,-0.016916,-1.891254,-0.016916,14.208467,14.213229,0.000000,0,0.526332
616.680497,0.470000,1.345361,0.543811,nan,0.000000,2.138484,0.608166,-0.799647,0.608166,14.208467,14.213229,0.000000,0,0.875361
616.886508,0.470000,1.630041,0.795317,nan,0.000000,0.313519,0.829294,0.084942,0.829294,14.208467,14.213229,0.000000,0,1.160041
617.081508,0.470000,1.533820,0.701154,nan,0.000000,0.395803,0.701154,-0.728479,0.701154,14.208467,14.213229,0.000000,0,1.063820
617.280595,0.540000,1.459306,0.600614,nan,0.000000,-0.849689,0.627932,-0.728479,0.627932,14.208467,14.213229,0.000000,0,0.919306
617.485477,0.610000,0.945021,0.600614,nan,0.000000,-0.353395,0.596093,-0.011303,0.596093,14.208467,14.213229,0.000000,0,0.335021
617.686646,0.660000,0.827840,0.590152,nan,0.000000,-0.849684,0.712695,-0.591222,0.712695,14.208467,14.213229,0.000000,0,0.167840
617.887511,0.690000,-0.692648,0.605290,nan,0.000000,-0.145395,0.605290,-2.586153,0.605290,14.208467,14.213229,0.000000,0,-1.382648
618.080380,0.730000,-0.217105,0.549214,nan,0.000000,0.449795,0.549214,-0.564252,0.549214,14.208467,14.213229,0.000000,0,-0.947105
618.285488,0.810000,-0.356799,0.509307,nan,0.000000,0.497082,0.509307,-1.846504,0.509307,14.208467,14.213229,0.000000,0,-1.166799
618.481165,0.890000,0.158466,0.610285,nan,0.000000,0.216712,0.610285,-3.749804,0.610285,14.208467,14.213229,0.000000,0,-0.731534
618.681069,0.990000,0.105042,0.666646,nan,0.000000,0.601830,0.777453,0.578801,0.777453,13.674638,13.643945,0.000000,0,-0.884958
618.880390,1.050000,0.068704,0.692468,nan,0.000000,-0.435676,0.692468,1.948545,0.692468,13.674638,13.643945,0.000000,0,-0.981296
619.081256,1.090000,0.287718,0.749304,nan,0.000000,-0.376407,0.553195,-0.490274,0.553195,13.674638,13.643945,0.000000,0,-0.802282
619.281159,1.150000,1.010018,0.715679,nan,0.000000,-0.768918,0.715679,0.103994,0.715679,13.674638,13.643945,0.000000,0,-0.139982
619.488513,1.260000,0.970930,0.801475,nan,0.000000,-2.131586,2.975859,5.435959,2.975859,13.674638,13.643945,0.000000,0,-0.289070
619.686515,1.340000,0.176033,0.854118,nan,0.000000,-0.295207,2.792473,4.845888,2.792473,13.674638,13.643945,0.000000,0,-1.163967
619.880467,1.280000,-0.503814,0.938711,nan,0.000000,0.218277,0.938711,2.842831,0.938711,13.674638,13.643945,0.000000,0,-1.783814
620.080736,1.300000,-0.621160,0.979026,nan,0.000000,0.158859,0.978345,2.588002,0.978345,13.674638,13.643945,0.000000,0,-1.921160
620.283480,1.390000,0.800790,0.936570,nan,0.000000,0.284630,0.936570,4.632259,0.936570,13.674638,13.643945,0.000000,0,-0.589210
620.480388,1.390000,0.370462,0.953384,nan,0.000000,0.641109,0.953384,4.632259,0.953384,13.674638,13.643945,0.000000,0,-1.019538
620.680399,1.370000,0.690897,0.883916,nan,0.000000,-0.601130,3.139256,5.638350,3.139256,13.674638,13.643945,0.000000,0,-0.679103
620.881210,1.330000,0.790225,0.830700,nan,0.000000,-0.256988,0.821503,7.316456,0.821503,13.674638,13.643945,0.000000,0,-0.539775
621.085475,1.260000,1.029911,0.880713,nan,0.000000,-1.333576,0.880713,3.939613,0.880713,13.674638,13.643945,0.000000,0,-0.230089
621.284517,1.260000,1.708417,0.840235,nan,0.000000,-1.562720,1.725348,2.212783,1.725348,13.674638,13.643945,0.000000,0,0.448417
621.525615,1.330000,2.744711,0.731758,nan,0.000000,-1.622944,0.741681,2.212783,0.741681,13.674638,13.643945,0.000000,0,1.414711
621.682475,1.410000,3.385452,0.731758,nan,0.000000,-2.487156,0.731758,1.069117,0.731758,13.674638,13.643945,0.000000,0,1.975452
621.880382,1.490000,2.444834,0.663448,nan,0.000000,-3.077966,0.738613,2.658797,0.738613,13.674638,13.643945,0.000000,0,0.954834
622.086507,1.500000,1.620265,0.811806,nan,0.000000,-2.265517,0.806463,3.701180,0.806463,13.674638,13.643945,0.000000,0,0.120265
622.280409,1.540000,1.405318,0.811806,nan,0.000000,-2.868903,0.811806,3.701180,0.811806,13.674638,13.643945,0.000000,0,-0.134682
622.480077,1.550000,1.222001,0.943738,nan,0.000000,-1.607505,0.943738,3.013759,0.943738,13.674638,13.643945,0.000000,0,-0.327999
622.683638,1.480000,1.188668,0.798924,nan,0.000000,0.650258,0.798924,1.804823,0.798924,13.674638,13.643945,0.000000,0,-0.291332
622.880672,1.430000,0.846662,0.700292,nan,0.000000,1.384329,1.227363,1.317677,1.227363,13.674638,13.643945,0.000000,0,-0.583338
623.080628,1.390000,0.142663,0.838803,nan,0.000000,2.124512,0.838803,-2.049521,0.838803,13.674638,13.643945,0.000000,0,-1.247337
623.281197,1.360000,0.607657,0.927330,nan,0.000000,0.841928,0.885662,-2.049521,0.885662,13.674638,13.643945,0.000000,0,-0.752343
623.497229,1.350000,2.468925,0.947935,nan,0.000000,0.632379,0.947935,-2.049521,0.947935,13.674638,13.643945,0.000000,0,1.118924
623.682657,1.440000,2.265400,1.015873,nan,0.000000,-0.785164,1.015873,-9.788417,1.015873,13.674638,13.643945,0.000000,0,0.825400
623.880618,1.390000,1.554114,1.100317,nan,0.000000,-1.939119,-0.940530,-5.138622,-0.940530,13.674638,13.643945,0.000000,0,0.164114
624.081394,1.330000,1.344044,1.100317,nan,0.000000,-2.326998,1.100317,-6.939708,1.100317,13.674638,13.643945,0.000000,0,0.014044
624.280396,1.260000,1.859152,1.191224,nan,0.000000,-1.268040,1.191224,-6.939708,1.191224,13.674638,13.643945,0.000000,0,0.599152
624.520885,1.150000,1.760755,1.240863,nan,0.000000,-1.072436,1.240863,-6.939708,1.240863,13.674638,13.643945,0.000000,0,0.610755
624.682483,0.960000,0.322616,1.182138,nan,0.000000,-0.641625,1.182138,-10.910217,1.182138,13.674638,13.643945,0.000000,0,-0.637384
624.881179,0.860000,0.770108,1.196917,nan,0.000000,-1.083927,-3.176766,-10.907549,-3.176766,13.674638,13.643945,0.000000,0,-0.089892
625.081135,0.860000,-1.557983,1.290208,nan,0.000000,-0.566771,-3.091161,-10.953422,-3.091161,13.674638,13.643945,0.000000,0,-2.417984
625.284643,0.860000,1.325964,1.291031,nan,0.000000,0.394626,1.291031,-9.630482,1.291031,13.674638,13.643945,0.000000,0,0.465964
625.507876,0.830000,1.153713,1.401720,nan,0.000000,0.036544,1.401720,-8.049475,1.401720,13.674638,13.643945,0.000000,0,0.323713
625.683478,0.740000,-0.765652,1.303770,nan,0.000000,-0.162407,-2.982441,-10.715527,-2.982441,13.674638,13.643945,0.000000,0,-1.505652
625.890651,0.650000,-0.696891,1.264869,nan,0.000000,0.275301,-2.053197,-8.295167,-2.053197,13.674638,13.643945,0.000000,0,-1.346891
626.083501,0.550000,-1.472556,1.325617,nan,0.000000,0.238372,1.325617,-7.464153,1.325617,13.674638,13.643945,0.000000,0,-2.022556
626.290638,0.480000,-1.794085,1.255193,nan,0.000000,1.480356,1.255193,-9.941261,1.255193,13.674638,13.643945,0.000000,0,-2.274085
626.518104,0.400000,-2.159215,1.286827,nan,0.000000,0.280380,1.286827,-8.611594,1.286827,13.674638,13.643945,0.000000,0,-2.559215
626.681202,0.330000,-1.578601,1.239962,nan,0.000000,1.794749,1.211994,-4.991218,1.211994,13.674638,13.643945,0.000000,0,-1.908601
626.880387,0.180000,0.507874,1.264867,nan,0.000000,2.959576,1.239962,-5.474125,1.239962,13.674638,13.643945,0.000000,0,0.327874
627.080418,0.060000,0.378317,1.264867,nan,0.000000,2.963562,1.264867,-5.474125,1.264867,13.674638,13.643945,0.000000,0,0.318317
627.282472,-0.060000,-1.571855,1.163828,nan,0.000000,4.102675,1.163828,-5.474125,1.163828,13.674638,13.643945,0.000000,0,-1.511855
627.528968,-0.180000,-1.926361,1.114485,nan,0.000000,3.241881,1.138384,-5.474125,1.138384,13.674638,13.643945,0.000000,0,-1.746361
627.694509,-0.310000,-0.622160,1.148670,nan,0.000000,1.236545,1.148670,-5.474125,1.148670,13.674638,13.643945,0.000000,0,-0.312160
627.885479,-0.460000,-1.547160,1.047433,nan,0.000000,1.962848,-2.161372,-8.059866,-2.161372,13.674638,13.643945,0.000000,0,-1.087160
628.080418,-0.610000,-0.516508,0.987754,nan,0.000000,0.560177,1.047433,-11.404589,1.047433,13.674638,13.643945,0.000000,0,0.093492
628.281168,-0.760000,0.335624,0.850314,nan,0.000000,-0.237491,0.987754,-11.404589,0.987754,13.674638,13.643945,0.000000,0,1.095623
628.541964,-0.820000,-0.723404,0.715984,nan,0.000000,0.258550,0.751697,-11.404589,0.751697,13.674638,13.643945,0.000000,0,0.096596
628.681277,-0.890000,-0.013666,0.607353,nan,0.000000,-1.039931,0.607353,-11.404589,0.607353,13.674638,13.643945,0.000000,0,0.876334
628.882656,-0.930000,-1.740713,0.688327,nan,0.000000,-2.124745,0.688327,-11.404589,0.688327,13.674638,13.643945,0.000000,0,-0.810713
629.085764,-0.930000,-0.028444,0.554359,nan,0.000000,-1.319082,0.554359,-11.404589,0.554359,13.674638,13.643945,0.000000,0,0.901556
629.292507,-1.040000,-0.071833,0.476140,nan,0.000000,-0.079770,0.476140,-11.404589,0.476140,13.674638,13.643945,0.000000,0,0.968167
629.601988,-1.200000,-1.048262,0.336732,nan,0.000000,0.819506,0.358540,-11.404589,0.358540,13.674638,13.643945,0.000000,0,0.151738
629.689722,-1.310000,-1.212257,0.153555,nan,0.000000,0.869053,0.153555,-11.404589,0.153555,13.674638,13.643945,0.000000,0,0.097743
629.885787,-1.400000,-2.380223,0.151785,nan,0.000000,2.170664,0.179257,-11.404589,0.179257,13.674638,13.643945,0.000000,0,-0.980223
630.083482,-1.390000,-4.656372,-0.013538,nan,0.000000,3.087001,0.123576,-11.404589,0.123576,13.674638,13.643945,0.000000,0,-3.266372
630.280573,-1.320000,-3.625039,0.092323,nan,0.000000,2.796253,-0.013538,-11.404589,-0.013538,13.674638,13.643945,0.000000,0,-2.305039
630.480445,-1.260000,-2.505565,-0.018852,nan,0.000000,2.032551,-0.018852,-11.404589,-0.018852,12.721878,15.342486,0.000000,0,-1.245565
630.682623,-1.230000,-2.627860,-0.021779,nan,0.000000,1.354373,-0.021779,-11.404589,-0.021779,12.721878,15.342486,0.000000,0,-1.397860
630.882752,-1.250000,-3.407338,0.000247,nan,0.000000,1.229381,-4.440892,-11.106368,-4.440892,12.721878,15.342486,0.000000,0,-2.157338
631.081567,-1.330000,-2.448386,-0.198937,nan,0.000000,0.890961,-0.064918,-8.513786,-0.064918,12.721878,15.342486,0.000000,0,-1.118386
631.281084,-1.350000,-1.838583,-0.160460,nan,0.000000,-0.421117,-0.160460,-11.412582,-0.160460,12.721878,15.342486,0.000000,0,-0.488583
631.482659,-1.390000,-1.102122,-0.155995,nan,0.000000,-0.166954,-0.155995,-11.412582,-0.155995,12.721878,15.342486,0.000000,0,0.287878
631.680432,-1.410000,0.562238,-0.142612,nan,0.000000,0.184461,-0.142612,-11.412582,-0.142612,12.721878,15.342486,0.000000,0,1.972238
631.881383,-1.290000,0.958842,-0.048795,nan,0.000000,0.810840,-0.048795,-11.412582,-0.048795,12.721878,15.342486,0.000000,0,2.248842
632.084650,-1.210000,-0.385599,0.056763,nan,0.000000,1.991657,0.056763,-11.412582,0.056763,12.721878,15.342486,0.000000,0,0.824401
632.283646,-1.140000,-1.721636,0.243812,nan,0.000000,2.270970,-5.586065,-14.574694,-5.586065,12.721878,15.342486,0.000000,0,-0.581636
632.483884,-1.060000,-0.267758,0.285332,nan,0.000000,2.774306,0.285332,-13.221213,0.285332,12.721878,15.342486,0.000000,0,0.792242
632.689506,-1.020000,0.599068,0.484231,nan,0.000000,0.997119,0.484231,-12.538738,0.484231,12.721878,15.342486,0.000000,0,1.619068
632.883490,-0.890000,0.754563,0.592126,nan,0.000000,1.136103,0.592126,-12.538738,0.592126,12.721878,15.342486,0.000000,0,1.644563
633.082498,-0.740000,0.638424,0.792207,nan,0.000000,-0.694101,0.792207,-15.274527,0.792207,12.721878,15.342486,0.000000,0,1.378424
633.283508,-0.620000,1.740751,0.790628,nan,0.000000,-2.392250,0.758519,-15.274527,0.758519,12.721878,15.342486,0.000000,0,2.360751
633.480980,-0.440000,2.454866,0.790628,nan,0.000000,-2.031195,0.790628,-16.497570,0.790628,12.721878,15.342486,0.000000,0,2.894866
633.683761,-0.280000,1.210379,0.941189,nan,0.000000,-0.476648,-2.093225,-7.586037,-2.093225,12.721878,15.342486,0.000000,0,1.490379
633.880581,-0.110000,1.394818,0.982179,nan,0.000000,-0.235000,-3.105416,-10.218987,-3.105416,12.721878,15.342486,0.000000,0,1.504818
634.088743,0.050000,0.909491,1.405065,nan,0.000000,-0.306820,1.405065,-7.426046,1.405065,12.721878,15.342486,0.000000,0,0.859491
634.280416,0.190000,0.809513,1.378976,nan,0.000000,-0.286090,1.378976,-7.426046,1.378976,12.721878,15.342486,0.000000,0,0.619513
634.481905,0.250000,1.108127,1.453420,nan,0.000000,-1.115432,1.453420,-7.426046,1.453420,12.721878,15.342486,0.000000,0,0.858127
634.680539,0.320000,0.479778,1.667053,nan,0.000000,-1.737163,1.667053,-9.108170,1.667053,12.721878,15.342486,0.000000,0,0.159778
634.880806,0.330000,-0.351691,1.837100,nan,0.000000,-2.484855,1.837100,-8.195793,1.837100,12.721878,15.342486,0.000000,0,-0.681691
635.080477,0.300000,0.943814,1.815473,nan,0.000000,-3.210657,0.094165,-4.303270,0.094165,12.721878,15.342486,0.000000,0,0.643814
635.281576,0.240000,0.238323,1.670307,nan,0.000000,-2.856032,1.670307,-3.258408,1.670307,12.721878,15.342486,0.000000,0,-0.001677
635.481101,0.140000,0.219503,1.654613,nan,0.000000,-0.424522,1.654613,-2.311256,1.654613,12.721878,15.342486,0.000000,0,0.079503
635.681472,0.000000,-0.811525,1.619956,nan,0.000000,0.742277,1.681760,0.746392,1.681760,12.721878,15.342486,0.000000,0,-0.811525
635.884628,-0.100000,-0.344404,1.414121,nan,0.000000,-0.908410,1.414121,-1.357554,1.414121,12.721878,15.342486,0.000000,0,-0.244404
636.087706,-0.170000,0.073388,1.254331,nan,0.000000,0.181523,1.254331,-0.714278,1.254331,8.337747,8.264359,0.000000,1,0.243388
636.289674,-0.250000,0.729605,1.174878,nan,0.000000,0.196730,1.174878,-0.714278,1.174878,9.941851,9.212246,0.000000,1,0.979605
636.480734,-0.330000,0.114000,1.112666,nan,0.000000,-0.956355,1.112666,-0.232393,1.112666,9.699692,9.585692,0.000000,1,0.444000
636.697673,-0.440000,-0.101950,0.964429,nan,0.000000,-1.294886,1.112666,-0.961744,1.112666,8.833646,8.935596,0.000000,1,0.338050
636.881163,-0.500000,0.383410,1.076201,nan,0.000000,-0.216391,1.076201,0.985005,1.076201,9.795300,9.411890,0.000000,1,0.883410
637.081855,-0.550000,-0.318894,0.949270,nan,1.106309,0.441190,-0.109924,-2.997155,-0.109924,7.992835,8.311729,0.000000,1,0.231106
