time_s,g5_roll,ahrs_roll,gps_turn_rate_bank_deg,g5_slip_raw,mag_turn_rate_bank_deg,yaw_gyro_turn_rate_bank_deg,fused_turn_rate_bank_deg,accel_roll_deg,roll_correction_target_deg,magnetic_roll_deg,magnetic_roll_innovation_deg,magnetic_roll_disagreement_deg,magnetic_roll_valid,error
411.492612,-0.260000,1.036641,0.217711,nan,0.043082,-1.752075,-0.004069,-2.905772,-0.004069,17.975046,17.401398,0.000000,0,1.296641
411.689648,-0.230000,1.247802,0.276390,nan,0.043082,-2.239394,0.276390,-3.008428,0.276390,17.975046,17.401398,0.000000,0,1.477802
411.878483,-0.280000,1.913829,0.403176,nan,0.043082,-4.075866,0.403176,0.074776,0.403176,17.975046,17.401398,0.000000,0,2.193829
412.110010,-0.360000,1.956432,0.357613,nan,0.027780,-4.121669,1.949352,4.219869,1.949352,17.568842,16.281919,0.000000,0,2.316432
412.279612,-0.470000,1.228051,0.287763,nan,0.027780,-2.884002,0.287763,3.558559,0.287763,17.568842,16.281919,0.000000,0,1.698051
412.487654,-0.570000,0.586201,0.224963,nan,0.027780,-1.800712,0.224963,2.657048,0.224963,17.568842,16.281919,0.000000,0,1.156201
412.679485,-0.600000,0.013912,0.223844,nan,0.027780,-0.253862,0.223844,-0.663834,0.223844,17.568842,16.281919,0.000000,0,0.613912
412.879565,-0.540000,-0.047710,0.367914,nan,0.027780,-0.835796,0.367914,0.780295,0.367914,17.568842,16.281919,0.000000,0,0.492290
413.110657,-0.470000,0.271387,0.362678,nan,0.027780,-0.762426,-0.305465,-1.670357,-0.305465,17.568842,16.281919,0.000000,0,0.741387
413.279509,-0.350000,1.033584,0.483326,nan,0.027780,-2.861506,0.483326,0.988463,0.483326,17.568842,16.281919,0.000000,0,1.383584
413.494688,-0.210000,0.739331,0.417745,nan,0.010135,-3.512872,0.444725,1.007477,0.444725,18.290932,17.551600,0.000000,1,0.949331
413.684509,-0.190000,1.134964,0.455818,nan,0.010135,-3.124682,0.239602,-0.540540,0.239602,18.290932,17.697407,0.000000,0,1.324964
413.884781,-0.270000,1.404510,0.387689,nan,0.010135,-2.547975,0.387689,0.228983,0.387689,18.290932,17.697407,0.000000,0,1.674510
414.123979,-0.420000,0.614084,0.325578,nan,0.006858,-0.168918,0.325578,0.228983,0.325578,17.616100,17.002016,0.000000,0,1.034083
414.287644,-0.540000,0.858285,0.408473,nan,0.005938,-0.259623,0.408473,0.436563,0.408473,18.515390,17.657106,0.000000,1,1.398285
414.480484,-0.670000,-0.117298,0.230511,nan,0.005213,0.330618,0.230511,0.436563,0.230511,17.816845,17.934143,0.000000,1,0.552702
414.679548,-0.750000,0.373366,0.190233,nan,0.004571,1.713349,0.190233,0.436563,0.190233,18.867104,18.493738,0.000000,1,1.123366
414.879574,-0.680000,-0.876662,0.278696,nan,0.004009,2.210017,0.278696,0.436563,0.278696,17.848848,18.725510,0.000000,1,-0.196662
415.143974,-0.560000,-0.759894,0.179236,nan,0.364648,1.007728,0.271806,0.436563,0.271806,19.734533,20.494427,0.000000,1,-0.199894
415.284507,-0.410000,-0.597875,0.162174,nan,0.334713,1.434456,0.162174,0.436563,0.162174,17.316236,17.681355,0.000000,0,-0.187875
415.484509,-0.290000,-0.324871,0.277393,nan,0.290532,1.146016,0.277393,-0.079647,0.277393,20.560581,20.885452,0.000000,0,-0.034871
415.679456,-0.170000,0.156738,0.367983,nan,0.257944,1.264016,0.194727,-0.079647,0.194727,16.973143,16.834747,0.000000,0,0.326738
415.880499,0.030000,0.568231,0.299667,nan,0.246933,1.557444,0.299667,-3.111554,0.299667,18.714506,18.501598,0.000000,0,0.538231
416.086516,0.200000,0.411783,0.438863,nan,0.246933,3.100515,0.438863,-2.577500,0.438863,18.714506,18.501598,0.000000,0,0.211783
416.281603,0.230000,0.845849,0.570686,nan,0.246933,3.212510,-0.768771,-3.348642,-0.768771,18.714506,18.501598,0.000000,0,0.615849
416.479422,0.280000,0.332056,0.692134,nan,0.154751,3.423578,0.692134,-6.285634,0.692134,17.645737,17.192461,0.000000,0,0.052056
416.679726,0.340000,0.505986,0.742748,nan,0.133836,3.278307,0.742748,-6.727672,0.742748,18.970747,18.252996,0.000000,0,0.165986
416.879503,0.360000,1.337699,0.783490,nan,0.133836,2.020598,-2.670363,-8.634632,-2.670363,18.970747,18.252996,0.000000,0,0.977699
417.087214,0.350000,0.781284,0.865762,nan,0.133836,1.932443,0.865762,-7.914476,0.865762,18.970747,18.252996,0.000000,0,0.431284
417.286508,0.340000,0.555410,0.849494,nan,0.133836,2.161679,-3.413921,-10.658538,-3.413921,18.970747,18.252996,0.000000,0,0.215410
417.484481,0.250000,1.530073,0.818767,nan,0.133836,2.494260,0.862852,-12.300595,0.862852,18.970747,18.252996,0.000000,0,1.280073
417.684782,0.220000,1.062606,0.810512,nan,0.071154,3.713629,-4.431868,-13.105949,-4.431868,16.883211,15.290025,0.000000,0,0.842606
417.879791,0.180000,0.718875,0.837001,nan,0.061360,3.598072,0.837001,-16.008560,0.837001,19.091084,19.116837,0.000000,0,0.538875
418.084314,0.360000,-1.116317,0.945648,nan,0.061360,3.798711,-3.672555,-11.545506,-3.672555,19.091084,19.116837,0.000000,0,-1.476317
418.288508,0.480000,-2.318939,1.036810,nan,0.061360,3.935771,1.036810,-2.667305,1.036810,19.091084,19.116837,0.000000,0,-2.798939
418.490504,0.520000,-1.678999,1.057883,nan,0.061360,4.060270,1.127352,-1.256413,1.127352,19.091084,19.116837,0.000000,0,-2.198999
418.689504,0.580000,-1.392196,1.175470,nan,0.036629,4.409055,1.175470,-1.206975,1.175470,18.872164,20.902319,0.000000,0,-1.972196
418.891746,0.450000,-1.332223,1.075187,nan,0.029243,4.792747,1.075187,-1.206975,1.075187,17.899763,19.231985,0.000000,0,-1.782223
419.087508,0.330000,0.393211,0.995817,nan,0.025268,3.651250,0.995817,-2.148755,0.995817,18.765318,18.372107,0.000000,1,0.063211
419.280496,0.350000,0.353572,0.978827,nan,0.022225,4.705551,0.978827,1.423991,0.978827,18.274418,17.920847,0.000000,1,0.003572
419.482499,0.310000,0.553176,0.996465,nan,0.019389,3.745938,-0.843393,-4.739061,-0.843393,16.251501,15.698325,0.000000,1,0.243176
419.684492,0.270000,0.785208,1.096116,nan,0.017340,3.052553,1.096116,-4.877018,1.096116,17.241640,16.628138,0.000000,0,0.515208
419.885643,0.240000,-0.323305,1.136958,nan,0.014932,2.276692,1.136958,-4.877018,1.136958,17.098722,17.422028,0.000000,0,-0.563305
420.080276,0.180000,-0.218229,1.243729,nan,0.012979,2.340844,1.243729,-3.506403,1.243729,15.664546,15.882775,0.000000,1,-0.398229
420.280257,0.060000,-0.326527,1.085635,nan,0.011388,1.601125,-1.154182,-5.599542,-1.154182,16.510187,16.836714,0.000000,1,-0.386527
420.483507,-0.110000,-0.194832,1.089602,nan,0.009904,1.078943,1.126382,-3.238810,1.126382,16.240322,16.435154,0.000000,1,-0.084832
420.679481,-0.170000,0.319688,0.922028,nan,0.008687,2.659164,-0.324349,-3.115942,-0.324349,17.341232,17.021544,0.000000,1,0.489688
420.881585,-0.230000,0.342591,0.921068,nan,0.007634,2.300314,0.921068,-0.620340,0.921068,18.517004,18.174412,0.000000,1,0.572591
421.081497,-0.280000,1.215906,0.957484,nan,0.006637,2.425307,-1.594413,-6.379742,-1.594413,16.909603,15.693698,0.000000,1,1.495906
421.280126,-0.310000,1.025765,0.844065,nan,0.005920,2.256242,0.844065,-6.016573,0.844065,16.359291,15.333526,0.000000,0,1.335765
421.481523,-0.320000,0.780702,0.826015,nan,0.005096,1.985672,0.826015,-4.656163,0.826015,16.484444,15.703742,0.000000,1,1.100702
421.683294,-0.370000,0.424724,0.787089,nan,0.004431,2.173833,0.787089,-7.874278,0.787089,17.533987,17.109262,0.000000,1,0.794724
421.884488,-0.450000,0.861213,0.715793,nan,0.003886,1.420559,-1.364694,-5.201219,-1.364694,16.636393,15.775180,0.000000,1,1.311213
422.079430,-0.460000,0.411532,0.762915,nan,0.003397,1.829712,0.762915,-5.201219,0.762915,15.930004,15.518472,0.000000,1,0.871532
422.292003,-0.440000,-0.190383,0.755287,nan,0.002966,1.964446,0.755287,-4.731542,0.755287,16.843159,17.033543,0.000000,1,0.249617
422.480506,-0.440000,-0.099718,0.718278,nan,0.002645,0.496738,0.718278,-5.214341,0.718278,16.215527,16.315245,0.000000,0,0.340282
422.680494,-0.480000,-0.901969,0.603394,nan,0.002320,0.124495,0.603394,-3.408155,0.603394,15.653400,16.555370,0.000000,0,-0.421969
422.880788,-0.480000,-0.872882,0.598361,nan,0.002320,-0.785179,-0.424227,-2.556468,-0.424227,15.653400,16.555370,0.000000,0,-0.392882
423.079472,-0.540000,-0.434160,0.581790,nan,0.001804,-1.818625,0.581790,-2.767752,0.581790,17.880424,18.526865,0.000000,0,0.105840
423.284502,-0.450000,-1.695916,0.620091,nan,0.001804,-2.741174,-0.174909,-1.987499,-0.174909,17.880424,18.526865,0.000000,0,-1.245916
423.480831,-0.420000,-1.748602,0.471999,nan,0.001417,-2.655079,0.471999,-6.072330,0.471999,19.004103,20.763378,0.000000,0,-1.328602
423.679421,-0.480000,-2.390500,0.492577,nan,0.001417,-1.289320,0.526933,-6.583364,0.526933,19.004103,20.763378,0.000000,0,-1.910500
423.881507,-0.630000,-2.592463,0.439552,nan,0.001417,-1.890051,-1.369406,-4.522394,-1.369406,19.004103,20.763378,0.000000,0,-1.962463
424.082478,-0.780000,-2.069183,0.422997,nan,0.001417,-2.941935,0.422997,-5.988446,0.422997,19.004103,20.763378,0.000000,0,-1.289183
424.283504,-0.880000,-2.518693,0.351976,nan,0.001417,-2.737187,0.351976,-2.717571,0.351976,19.004103,20.763378,0.000000,0,-1.638693
424.482491,-0.930000,-2.351710,0.372905,nan,0.001417,-3.049155,0.372905,-4.244822,0.372905,19.004103,20.763378,0.000000,0,-1.421710
424.682480,-0.950000,-3.147210,0.346900,nan,0.001417,-2.975383,-1.562195,-4.772738,-1.562195,19.004103,20.763378,0.000000,0,-2.197210
424.880498,-0.890000,-1.511058,0.335465,nan,0.001417,-3.468991,0.335465,-3.075562,0.335465,19.004103,20.763378,0.000000,0,-0.621058
425.087643,-0.860000,-1.896002,0.273414,nan,0.001417,-2.266663,0.273414,-9.293506,0.273414,19.004103,20.763378,0.000000,0,-1.036002
425.279718,-0.870000,-1.872767,0.292237,nan,0.001417,-1.671222,0.282806,-4.392568,0.282806,19.004103,20.763378,0.000000,0,-1.002767
425.481494,-0.890000,-1.221341,0.279912,nan,0.001417,-2.728790,0.807363,1.318627,0.807363,19.004103,20.763378,0.000000,0,-0.331341
425.682764,-0.910000,-0.180047,0.096032,nan,0.001417,-3.584413,-0.354415,-1.519051,-0.354415,19.004103,20.763378,0.000000,0,0.729953
425.886674,-0.920000,0.619684,0.090733,nan,0.001417,-3.369525,0.090733,-3.107536,0.090733,19.004103,20.763378,0.000000,0,1.539684
426.089663,-0.960000,1.536972,0.107328,nan,0.001417,-2.442479,0.107328,-3.107536,0.107328,19.004103,20.763378,0.000000,0,2.496972
426.285489,-0.920000,2.395380,0.109321,nan,0.001417,-2.446939,0.082819,-3.107536,0.082819,19.004103,20.763378,0.000000,0,3.315381
426.481797,-0.850000,1.465786,0.012949,nan,0.001417,-2.804168,0.012949,-3.107536,0.012949,19.004103,20.763378,0.000000,0,2.315786
426.687646,-0.720000,0.694210,0.195794,nan,0.001417,-3.649570,-0.844399,-2.600483,-0.844399,19.004103,20.763378,0.000000,0,1.414210
426.880213,-0.670000,0.911601,0.141519,nan,0.001417,-3.619850,0.141519,-1.534782,0.141519,19.004103,20.763378,0.000000,0,1.581601
427.081618,-0.700000,1.000782,0.121392,nan,0.001417,-2.664508,-0.402275,-1.309168,-0.402275,19.004103,20.763378,0.000000,0,1.700782
427.283641,-0.770000,0.799521,0.047815,nan,0.001417,-2.460371,-0.555183,-1.946963,-0.555183,19.004103,20.763378,0.000000,0,1.569521
427.479919,-0.840000,0.667959,0.126805,nan,0.001417,-0.400183,0.126805,-5.029737,0.126805,19.004103,20.763378,0.000000,0,1.507959
427.684641,-0.880000,0.768031,0.100833,nan,0.001417,0.094868,0.100833,-2.912092,0.100833,19.004103,20.763378,0.000000,0,1.648031
427.880498,-1.040000,1.357111,0.010956,nan,0.001417,1.313377,-0.119527,-0.326207,-0.119527,19.004103,20.763378,0.000000,0,2.397111
428.079793,-1.170000,1.415229,-0.043733,nan,0.001417,1.396608,-0.043733,-0.331913,-0.043733,19.004103,20.763378,0.000000,0,2.585229
428.286168,-1.230000,1.437424,0.020239,nan,0.001417,1.263645,-0.041421,-2.320370,-0.041421,19.004103,20.763378,0.000000,0,2.667424
428.482499,-1.420000,1.386248,0.004814,nan,0.001417,-0.895473,0.004814,0.526439,0.004814,19.004103,20.763378,0.000000,0,2.806248
428.684484,-1.460000,2.056401,-0.076541,nan,0.001417,-1.296079,-0.076541,0.914868,-0.076541,19.004103,20.763378,0.000000,0,3.516401
428.880781,-1.480000,2.011360,-0.032715,nan,0.001417,-2.338296,-0.032715,2.866948,-0.032715,19.004103,20.763378,0.000000,0,3.491360
429.084488,-1.540000,1.274827,-0.138618,nan,0.001417,-2.886956,-0.138618,-1.001954,-0.138618,19.004103,20.763378,0.000000,0,2.814827
429.280033,-1.590000,0.148926,-0.201725,nan,0.001417,-2.997483,-0.164954,1.022881,-0.164954,19.004103,20.763378,0.000000,0,1.738926
429.488514,-1.640000,0.249293,-0.296385,nan,0.001417,-3.341347,-0.296385,-1.995770,-0.296385,19.004103,20.763378,0.000000,0,1.889293
429.684507,-1.540000,0.028148,-0.273429,nan,0.001417,-2.981495,-1.609643,-3.340535,-1.609643,19.004103,20.763378,0.000000,0,1.568148
429.880506,-1.380000,-0.368534,-0.379811,nan,0.001417,-2.420470,-3.622006,-8.105488,-3.622006,19.004103,20.763378,0.000000,0,1.011466
430.079596,-1.290000,0.011039,-0.470355,nan,0.001417,-2.003095,-0.470355,-7.582670,-0.470355,19.004103,20.763378,0.000000,0,1.301039
430.286558,-1.200000,-0.157626,-0.342452,nan,0.001417,-1.390500,-0.359688,-6.548170,-0.359688,19.004103,20.763378,0.000000,0,1.042374
430.479783,-1.190000,0.142367,-0.358596,nan,0.001417,-1.475065,-0.358596,-7.345139,-0.358596,19.004103,20.763378,0.000000,0,1.332367
430.680503,-1.190000,0.141885,-0.330283,nan,0.001417,-1.403290,-0.330283,-5.804817,-0.330283,19.004103,20.763378,0.000000,0,1.331885
430.881483,-1.150000,0.004397,-0.386564,nan,0.001417,-2.376403,-4.660677,-10.685283,-4.660677,19.004103,20.763378,0.000000,0,1.154397
431.079633,-1.170000,-0.773370,-0.346517,nan,0.001417,-1.645401,-0.346517,-8.306345,-0.346517,19.004103,20.763378,0.000000,0,0.396630
431.326593,-1.190000,-1.942534,-0.387646,nan,0.001417,-1.183255,-0.387646,-6.693927,-0.387646,19.004103,20.763378,0.000000,0,-0.752534
431.479618,-1.200000,-2.032396,-0.262531,nan,0.001417,-2.245515,-0.262531,-5.883084,-0.262531,19.004103,20.763378,0.000000,0,-0.832396
431.679497,-1.100000,-1.624227,-0.362759,nan,0.001417,-2.183750,-2.971579,-6.522050,-2.971579,19.004103,20.763378,0.000000,0,-0.524227
431.880499,-1.010000,-0.782633,-0.270347,nan,0.001417,-2.386220,-0.270347,-4.045730,-0.270347,19.004103,20.763378,0.000000,0,0.227367
432.082460,-0.930000,-0.405388,-0.379631,nan,0.001417,-2.300829,-3.019515,-6.599710,-3.019515,19.004103,20.763378,0.000000,0,0.524612
432.316355,-0.810000,-1.178851,-0.380429,nan,0.001417,-0.547238,-0.380429,-5.168820,-0.380429,19.004103,20.763378,0.000000,0,-0.368851
432.483771,-0.830000,-1.624145,-0.303950,nan,0.001417,-0.317084,-0.303950,-5.168820,-0.303950,19.004103,20.763378,0.000000,0,-0.794145
432.684507,-1.040000,-2.426534,-0.218665,nan,0.001417,0.482327,-0.218665,-3.945031,-0.218665,19.004103,20.763378,0.000000,0,-1.386534
432.879715,-1.820000,-3.652336,-0.188327,nan,0.001417,1.478444,-0.188327,-5.446244,-0.188327,19.004103,20.763378,0.000000,0,-1.832336
433.084607,-2.890000,-4.089444,-0.276843,nan,0.001417,1.812982,-0.276843,-10.451922,-0.276843,19.004103,20.763378,0.000000,0,-1.199444
433.340531,-4.230000,-4.699001,-0.539978,nan,0.001417,3.363512,-0.539978,-9.281327,-0.539978,19.004103,20.763378,0.000000,0,-0.469001
433.480494,-5.460000,-4.822431,-0.658868,nan,0.001417,2.792382,-0.658868,-9.281327,-0.658868,19.004103,20.763378,0.000000,0,0.637569
433.683479,-6.780000,-5.688181,-1.530968,nan,0.001417,3.818067,-1.530968,-9.281327,-1.530968,19.004103,20.763378,0.000000,0,1.091819
433.880499,-8.050000,-5.969605,-2.078228,nan,0.001417,3.962801,-4.731470,-7.534802,-4.731470,19.004103,20.763378,0.000000,0,2.080395
434.088506,-9.400000,-6.973905,-2.801838,nan,0.001417,5.011993,-2.801838,-4.818770,-2.801838,19.004103,20.763378,0.000000,0,2.426095
434.337412,-10.770000,-7.326196,-3.418767,nan,0.001417,4.717663,-5.126760,-4.269981,-5.126760,19.004103,20.763378,0.000000,0,3.443804
434.482512,-11.930000,-7.327387,-3.833825,nan,0.001417,5.732278,-3.833825,-5.796749,-3.833825,19.004103,20.763378,0.000000,0,4.602613
434.680205,-13.330000,-7.773517,-4.939329,nan,0.001417,4.858339,-4.939329,-11.939215,-4.939329,19.004103,20.763378,0.000000,0,5.556483
434.886646,-14.840000,-7.590136,-5.682818,nan,0.001417,4.738079,-5.682818,-7.622855,-5.682818,19.004103,20.763378,0.000000,0,7.249865
435.085504,-16.360001,-8.967763,-6.877078,nan,0.001417,3.695521,-8.987534,-5.276139,-8.987534,19.004103,20.763378,0.000000,0,7.392238
435.338391,-17.870001,-10.575399,-8.407292,nan,0.001417,4.708836,-9.638287,-4.348640,-9.638287,-0.476916,8.574288,0.000000,0,7.294601
435.480487,-19.330000,-11.324556,-8.407292,nan,0.001417,3.174589,-8.407292,-3.086267,-8.407292,-0.476916,8.574288,0.000000,0,8.005444
435.679736,-20.750000,-12.555924,-10.389878,nan,0.001417,3.781211,-10.403310,-0.033578,-10.403310,-0.476916,8.574288,0.000000,0,8.194076
435.881578,-21.799999,-13.463540,-11.412069,nan,0.001417,2.199783,-10.938792,1.183192,-10.938792,-0.476916,8.574288,0.000000,0,8.336459
436.080308,-22.559999,-14.559464,-12.493898,nan,0.001417,0.110921,-12.493898,1.183192,-12.493898,-0.476916,8.574288,0.000000,0,8.000536
436.280507,-23.200001,-14.956925,-13.582637,nan,0.001417,-1.876863,-13.582637,0.405460,-13.582637,-0.476916,8.574288,0.000000,0,8.243075
436.482509,-23.809999,-14.775949,-13.934583,nan,0.001417,-2.955199,-13.934583,0.210059,-13.934583,-0.476916,8.574288,0.000000,0,9.034050
436.680388,-24.250000,-15.541848,-15.712283,nan,0.001417,-4.790221,-15.712283,2.722839,-15.712283,-0.476916,8.574288,0.000000,0,8.708152
436.879432,-24.580000,-16.282663,-16.623199,nan,0.001417,-6.733346,-16.302670,0.801326,-16.302670,-0.476916,8.574288,0.000000,0,8.297337
437.081500,-24.799999,-17.037832,-17.699877,nan,0.001417,-6.968031,-17.699877,-1.645040,-17.699877,-0.476916,8.574288,0.000000,0,7.762167
437.283512,-24.980000,-17.563095,-18.367647,nan,0.001417,-8.698049,-18.367647,-2.902523,-18.367647,-0.476916,8.574288,0.000000,0,7.416904
437.480779,-25.110001,-18.758671,-18.509407,nan,0.001417,-9.850505,-18.509407,-3.057408,-18.509407,-0.476916,8.574288,0.000000,0,6.351330
437.681579,-25.230000,-19.658733,-19.807009,nan,0.001417,-10.391262,-19.807009,-5.314743,-19.807009,-0.476916,8.574288,0.000000,0,5.571266
437.879428,-25.230000,-20.410864,-20.483986,nan,0.001417,-11.198750,-20.483986,-5.121620,-20.483986,-0.476916,8.574288,0.000000,0,4.819136
438.089651,-25.230000,-20.141666,-20.971041,nan,0.001417,-12.429799,-20.971041,-4.553197,-20.971041,-0.476916,8.574288,0.000000,0,5.088333
438.288224,-25.320000,-21.218189,-21.175951,nan,0.001417,-13.681908,-21.175951,-3.163139,-21.175951,-0.476916,8.574288,0.000000,0,4.101810
438.488649,-25.530001,-21.454357,-20.931931,nan,0.001417,-13.724410,-20.931931,-3.491480,-20.931931,-0.476916,8.574288,0.000000,0,4.075644
438.680486,-25.780001,-22.199886,-21.850811,nan,0.001417,-14.178349,-21.850811,0.525667,-21.850811,-0.476916,8.574288,0.000000,0,3.580114
438.888511,-26.030001,-22.408073,-21.898712,nan,0.001212,-15.314092,-21.898712,0.658861,-21.898712,-5.004622,17.403452,0.000000,1,3.621927
439.080386,-26.250000,-22.922037,-22.136347,nan,0.001177,-15.049215,-22.136347,-5.604838,-22.136347,-5.693666,16.329403,0.000000,0,3.327963
439.280479,-26.340000,-23.780333,-22.074978,nan,0.000950,-15.582230,-22.074978,-5.859563,-22.074978,-3.887411,19.892921,0.000000,0,2.559668
439.479037,-26.410000,-23.780087,-21.680815,nan,0.000823,-15.083431,-21.680815,-1.336795,-21.680815,-3.263942,20.516144,0.000000,1,2.629913
439.679499,-26.510000,-23.336128,-22.548071,nan,0.429352,-15.484809,-22.548071,-3.650426,-22.548071,-4.684826,18.651302,0.000000,0,3.173872
439.891504,-26.629999,-24.027678,-22.807413,nan,0.368566,-16.273365,-22.807413,-3.650426,-22.807413,-4.361465,19.666214,0.000000,1,2.602322
440.084748,-26.760000,-25.381062,-23.328520,nan,0.325720,-17.209883,-23.328520,-3.665261,-23.328520,-3.486285,21.894777,0.000000,1,1.378939
440.282482,-26.879999,-25.893970,-23.351103,nan,-27.068935,-17.634827,-23.247669,-2.713341,-23.247669,-4.981457,20.912514,0.000000,1,0.986029
440.485663,-27.030001,-25.566553,-22.541681,nan,1.234767,-18.168533,-24.626478,-5.211992,-24.626478,-2.976393,22.590160,0.000000,1,1.463448
440.687618,-27.190001,-25.681896,-24.724627,nan,1.083001,-18.098911,-24.724627,-3.672628,-24.724627,-1.372798,24.309099,0.000000,1,1.508104
440.882496,-27.309999,-26.755516,-24.733694,nan,-36.823391,-18.014593,-24.733694,-4.323134,-24.733694,-7.898499,18.857018,0.000000,1,0.554483
441.079598,-27.330000,-26.923134,-25.036234,nan,6.536776,-18.640242,-25.036234,-2.622874,-25.036234,-0.460614,26.462521,0.000000,1,0.406866
441.279487,-27.379999,-27.208487,-25.123537,nan,8.247081,-19.177721,-25.123537,-2.318997,-25.123537,-2.149575,25.058912,0.000000,1,0.171513
441.483506,-27.549999,-27.009518,-24.846922,nan,-40.488392,-20.046789,-22.993282,3.560067,-22.993282,-10.322011,16.687508,0.000000,1,0.540482
441.679536,-27.620001,-26.616226,-25.675514,nan,-33.261383,-18.651026,-25.675514,3.199231,-25.675512,-9.095030,17.521196,0.000000,1,1.003775
441.883642,-27.530001,-27.568228,-25.958990,nan,-49.192520,-18.728012,-25.958990,2.320013,-25.958990,-12.235973,15.332254,0.000000,1,-0.038227
442.080507,-27.450001,-27.371782,-26.110226,nan,-6.832684,-18.880577,-26.110226,0.296904,-26.110226,-7.083163,20.288620,0.000000,1,0.078218
442.281493,-27.299999,-27.314491,-26.338753,nan,-44.808598,-19.612305,-26.338753,0.077282,-26.338751,-13.478392,13.836100,0.000000,1,-0.014492
442.483514,-27.290001,-26.997849,-26.269999,nan,-51.655003,-19.968973,-27.486832,-3.042082,-27.486832,-15.334031,11.663817,0.000000,1,0.292152
442.681575,-27.139999,-27.446890,-26.422356,nan,-58.609623,-21.188448,-26.422356,-2.214004,-26.422358,-18.110907,9.335983,0.000000,1,-0.306890
442.880124,-27.059999,-27.986629,-26.456898,nan,-48.616615,-21.303732,-26.889151,-1.080634,-26.889151,-14.056033,13.930596,0.000000,1,-0.926630
443.079760,-26.900000,-27.178455,-26.477024,nan,-47.756428,-22.143929,-26.477024,-1.080634,-26.477024,-15.077016,12.101439,0.000000,1,-0.278456
443.280510,-26.840000,-27.149843,-26.388700,nan,-42.831291,-22.018948,-26.388700,-2.374989,-26.388699,-15.698758,11.451085,0.000000,1,-0.309843
443.484214,-26.940001,-28.180599,-26.541811,nan,-44.340286,-20.120962,-26.541811,-1.891868,-26.541813,-15.153103,13.027496,0.000000,1,-1.240599
443.680323,-27.040001,-28.653944,-26.613434,nan,-45.452545,-21.343878,-26.613434,-1.168285,-26.613434,-17.142164,11.511780,0.000000,1,-1.613943
443.884486,-27.030001,-29.429466,-26.411133,nan,-42.820221,-21.557295,-26.411133,-5.641379,-26.411133,-16.155657,13.273809,0.000000,1,-2.399466
444.079895,-26.920000,-30.198046,-26.180063,nan,-41.456230,-21.899742,-26.711870,-7.116907,-26.711872,-16.618425,13.579620,0.000000,1,-3.278046
444.281500,-26.910000,-30.767210,-26.215048,nan,-45.379642,-21.065763,-26.215048,-1.991889,-26.215048,-18.398115,12.369095,0.000000,1,-3.857210
